,id,date,tweet,label,fav
160,160,2/22/2016 17:33,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
161,161,2/22/2016 17:33,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
162,162,2/22/2016 17:32,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',pos,0
163,163,2/22/2016 17:31,b'RT @doodletribe: #tea after a nice family movie called #Deadpool Perfect!\n#DeadpoolMovie #food #teapigs #yes #wham! #Friends https://t.co/5\xe2\x80\xa6',pos,0
164,164,2/22/2016 17:29,b'#tea after a nice family movie called #Deadpool Perfect!\n#DeadpoolMovie #food #teapigs #yes #wham! #Friends https://t.co/50VjzFyjSL',pos,5
165,165,2/22/2016 17:23,b'RT @S1dharthM: #Deadpool what an awesome funny clever twist on a super hero ! loved the film yesterday #DeadpoolMovie must watch guys',pos,0
166,166,2/22/2016 17:22,"b""RT @KevinKromeMM: Deadpool is the President we all want, but Trump's the President we deserve. Bring on the Zombie Apocalypse.  #DeadpoolMo\xe2\x80\xa6""",pos,0
167,167,2/22/2016 17:21,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
168,168,2/22/2016 17:19,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
169,169,2/22/2016 17:15,b'RT @105267: https://t.co/KDJVUNcK7a @ginacarano w/ @MichelleCSmith_ @RorTio stunt doubles AngelDust &amp; Negasonic #DeadpoolMovie https://t.co\xe2\x80\xa6',nuetral,0
170,170,2/22/2016 17:14,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',pos,0
171,171,2/22/2016 17:13,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
172,172,2/22/2016 17:10,"b""RT @ThePlaylist: #DeadpoolMovie Writers Say 'Zombieland' Sequel Still In The Works https://t.co/aKwNZW8EXV https://t.co/obm4srq6YD""",pos,0
173,173,2/22/2016 17:10,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',pos,0
174,174,2/22/2016 17:10,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',pos,0
175,175,2/22/2016 17:09,"b""RT @ThePlaylist: #DeadpoolMovie Writers Say 'Zombieland' Sequel Still In The Works https://t.co/aKwNZW8EXV https://t.co/obm4srq6YD""",pos,0
176,176,2/22/2016 17:09,"b""RT @geekgirldiva: Deadpool is already available for pre-order at Amazon AND it's 43% off? Done! https://t.co/veVVMn2cIp #Deadpool #Deadpool\xe2\x80\xa6""",pos,0
177,177,2/22/2016 17:08,"b""RT @ThePlaylist: #DeadpoolMovie Writers Say 'Zombieland' Sequel Still In The Works https://t.co/aKwNZW8EXV https://t.co/obm4srq6YD""",pos,0
178,178,2/22/2016 17:08,"b""RT @geekgirldiva: Deadpool is already available for pre-order at Amazon AND it's 43% off? Done! https://t.co/veVVMn2cIp #Deadpool #Deadpool\xe2\x80\xa6""",pos,0
179,179,2/22/2016 17:08,"b""RT @geekgirldiva: Deadpool is already available for pre-order at Amazon AND it's 43% off? Done! https://t.co/veVVMn2cIp #Deadpool #Deadpool\xe2\x80\xa6""",pos,0
180,180,2/22/2016 17:07,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',pos,0
181,181,2/22/2016 17:07,"b""#DeadpoolMovie Writers Say 'Zombieland' Sequel Still In The Works https://t.co/aKwNZW8EXV https://t.co/obm4srq6YD""",pos,8
182,182,2/22/2016 17:07,b'RT @BegoKaos: #DeadpoolMovie are ready!! https://t.co/CRbrPCYyG8',pos,0
183,183,2/22/2016 17:06,b'#DeadpoolMovie are ready!! https://t.co/CRbrPCYyG8',pos,3
184,184,2/22/2016 17:06,b'RT @irukoart: SpeedArt - Dead Pool: https://t.co/zUxpI5T7Hv\n\nI hope you like! @VancityReynolds @deadpoolmovie \n\n#Deadpoolmovie https://t.co\xe2\x80\xa6',pos,0
185,185,2/22/2016 17:05,"b""RT @ThePlaylist: #DeadpoolMovie Writers Reveal They Write Even More Cameos For 'Zombieland' https://t.co/aKwNZW8EXV https://t.co/WBTbrJE2Ye""",pos,0
186,186,2/22/2016 17:05,"b""#DeadpoolMovie Writers Reveal They Write Even More Cameos For 'Zombieland' https://t.co/aKwNZW8EXV https://t.co/WBTbrJE2Ye""",pos,7
187,187,2/22/2016 17:05,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
188,188,2/22/2016 17:03,"b""RT @geekgirldiva: Deadpool is already available for pre-order at Amazon AND it's 43% off? Done! https://t.co/veVVMn2cIp #Deadpool #Deadpool\xe2\x80\xa6""",pos,0
189,189,2/22/2016 17:03,"b""Deadpool is already available for pre-order at Amazon AND it's 43% off? Done! https://t.co/veVVMn2cIp #Deadpool #DeadpoolMovie""",pos,3
190,190,2/22/2016 17:01,b'RT @5sosdanstonlit: If @Michael5SOS was in the #DeadpoolMovie https://t.co/zMwSi5j8rQ',nuetral,0
191,191,2/22/2016 16:56,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",nuetral,0
192,192,2/22/2016 16:56,b'RT @IEarths: Deadpool Closes In On $500-Million...\n\n#Deadpool #DeadpoolMovie #Deadpool2 #Marvel #XMen\n \nhttps://t.co/Nz7U5w2qb7 https://t.c\xe2\x80\xa6',pos,0
193,193,2/22/2016 16:54,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
194,194,2/22/2016 16:52,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
195,195,2/22/2016 16:52,b'RT @LRNews: #DEADPOOL Takes the Number One Spot for a Second Weekend in a Row \xe2\x80\x94 https://t.co/GDjVzczqYy #DeadpoolMovie https://t.co/VtZQhab\xe2\x80\xa6',pos,0
196,196,2/22/2016 16:52,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
197,197,2/22/2016 16:50,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
198,198,2/22/2016 16:49,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
199,199,2/22/2016 16:43,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
200,200,2/22/2016 16:41,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',pos,0
201,201,2/22/2016 16:40,"b""Deadpool is the President we all want, but Trump's the President we deserve. Bring on the Zombie Apocalypse.  #DeadpoolMovie  #Trump #TWD""",pos,2
202,202,2/22/2016 16:38,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',pos,0
203,203,2/22/2016 16:38,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',pos,0
204,204,2/22/2016 16:37,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
205,205,2/22/2016 16:37,b'RT @Scribd: 5 Comics To Read After Watching the #DeadpoolMovie https://t.co/QhH1Ag55CW #Deadpool https://t.co/BBKJT80JxL',nuetral,0
206,206,2/22/2016 16:36,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',pos,0
207,207,2/22/2016 16:35,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
208,208,2/22/2016 16:35,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
209,209,2/22/2016 16:32,b'RT @AwesomeGeekShow: https://t.co/SdNx4ant7t\nWe #Geek out about #Deadpool &amp; the #DeadpoolMovie plus #Games &amp; what is it with Chalupadias? h\xe2\x80\xa6',pos,0
210,210,2/22/2016 16:30,b'RT @5sosdanstonlit: If @Michael5SOS was in the #DeadpoolMovie https://t.co/zMwSi5j8rQ',pos,0
211,211,2/22/2016 16:28,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',pos,0
212,212,2/22/2016 16:26,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',nuetral,0
213,213,2/22/2016 16:25,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',nuetral,0
214,214,2/22/2016 16:23,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
215,215,2/22/2016 16:20,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
216,216,2/22/2016 16:16,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',nuetral,0
217,217,2/22/2016 16:16,b'RT @5sosdanstonlit: If @Michael5SOS was in the #DeadpoolMovie https://t.co/zMwSi5j8rQ',nuetral,0
218,218,2/22/2016 16:15,b'RT @5sosdanstonlit: If @Michael5SOS was in the #DeadpoolMovie https://t.co/zMwSi5j8rQ',nuetral,0
219,219,2/22/2016 16:15,b'RT @5sosdanstonlit: If @Michael5SOS was in the #DeadpoolMovie https://t.co/zMwSi5j8rQ',nuetral,0
220,220,2/22/2016 16:14,b'RT @5sosdanstonlit: If @Michael5SOS was in the #DeadpoolMovie https://t.co/zMwSi5j8rQ',nuetral,0
221,221,2/22/2016 16:14,b'RT @5sosdanstonlit: If @Michael5SOS was in the #DeadpoolMovie https://t.co/zMwSi5j8rQ',nuetral,0
222,222,2/22/2016 16:13,b'RT @5sosdanstonlit: If @Michael5SOS was in the #DeadpoolMovie https://t.co/zMwSi5j8rQ',nuetral,0
223,223,2/22/2016 16:13,b'If @Michael5SOS was in the #DeadpoolMovie https://t.co/zMwSi5j8rQ',nuetral,2
224,224,2/22/2016 16:12,b'RT @DownToWatch: Guess what time it is? New Episode Time!! #DowntoWatch #DTW #Deadpool #DeadpoolMovie https://t.co/BuSpsY8txU',nuetral,0
225,225,2/22/2016 16:11,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',pos,0
226,226,2/22/2016 16:09,b'Guess what time it is? New Episode Time!! #DowntoWatch #DTW #Deadpool #DeadpoolMovie https://t.co/BuSpsY8txU',nuetral,1
227,227,2/22/2016 16:09,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',pos,0
228,228,2/22/2016 16:07,"b'RT @IsuruSam: Well, I just figured out that few minutes were missing from the #DeadpoolMovie and few of the best parts.. \xf0\x9f\x98\x81 #lka'",pos,0
229,229,2/22/2016 16:07,"b'Well, I just figured out that few minutes were missing from the #DeadpoolMovie and few of the best parts.. \xf0\x9f\x98\x81 #lka'",pos,1
230,230,2/22/2016 16:06,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
231,231,2/22/2016 16:02,b'#Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT https://t.co/JllkYhHYNN',nuetral,22
232,232,2/22/2016 16:01,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',pos,0
233,233,2/22/2016 15:59,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
234,234,2/22/2016 15:50,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
235,235,2/22/2016 15:49,"b""RT @d0rit0: I live @IGN but gotta disagree with the 7.4 for #DeadpoolMovie. It's gotta be at least #minimum8""",pos,0
236,236,2/22/2016 15:48,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',pos,0
237,237,2/22/2016 15:46,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
238,238,2/22/2016 15:43,b'RT @LRNews: #DEADPOOL Takes the Number One Spot for a Second Weekend in a Row \xe2\x80\x94 https://t.co/GDjVzczqYy #DeadpoolMovie https://t.co/VtZQhab\xe2\x80\xa6',pos,0
239,239,2/22/2016 15:43,b'RT @cinziaglambert: Hi @VancityReynolds I looked #DeadpoolMovie well... Amazing hahahah and you are a good actor \xf0\x9f\x98\x89\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99',pos,0
240,240,2/22/2016 15:39,"b""RT @derekblairart: OMG It's #Spiderman! #deadpool #deadpoolmovie #2dart #animation #gif #marvel #comics #video #selfie https://t.co/fHYqdXV\xe2\x80\xa6""",pos,0
241,241,2/22/2016 15:37,"b'RT @theblerdgurl: .@LeslieUggams aka""Blind Al"" is LEGENDARY.1st Black woman to have a variety show #DeadpoolMovie #blackhistorymonth https:\xe2\x80\xa6'",pos,0
242,242,2/22/2016 15:36,"b'RT @DinoMorea9: #DeadpoolMovie is just superb, must have been a riot writing this script...#Hilarious take on #SuperHeroes...'",pos,0
243,243,2/22/2016 15:32,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
244,244,2/22/2016 15:30,"b'RT @ItsNotRevenge: Honestly #Deadpool fans, WE ONLY NEED 1,700 signatures here!!\nhttps://t.co/EJrXUtiVnM\n#marvel #comics #DeadpoolMovie htt\xe2\x80\xa6'",pos,0
245,245,2/22/2016 15:28,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
246,246,2/22/2016 15:28,b'RT @MiracoleBurns: @actorChrisBurns @deadpoolmovie @gstqfashions @BGZ_Studios because #DeadpoolMovie &amp; guns! https://t.co/m2sY1uZYUO',pos,0
247,247,2/22/2016 15:25,b'RT @TRSFPodcast: Good morning nerds! Theres a new episode up of #TheRoadSoFarPC for you. Remember to like review and share. #DeadpoolMovie \xe2\x80\xa6',nuetral,0
248,248,2/22/2016 15:24,"b'RT @theblerdgurl: .@LeslieUggams aka""Blind Al"" is LEGENDARY.1st Black woman to have a variety show #DeadpoolMovie #blackhistorymonth https:\xe2\x80\xa6'",pos,0
249,249,2/22/2016 15:22,b'Good morning nerds! Theres a new episode up of #TheRoadSoFarPC for you. Remember to like review and share. #DeadpoolMovie #DaredevilSeason2',pos,2
250,250,2/22/2016 15:19,"b'RT @DinoMorea9: #DeadpoolMovie is just superb, must have been a riot writing this script...#Hilarious take on #SuperHeroes...'",pos,0
251,251,2/22/2016 15:18,b'RT @BBCLeeds: Popcorn time: film expert David @bfdcityoffilm #Oscar2016 #DeadpoolMovie #TheFinestHours @RadioAndrewE 3-3.45pm https://t.co/\xe2\x80\xa6',pos,0
252,252,2/22/2016 15:18,"b'RT @theblerdgurl: .@LeslieUggams aka""Blind Al"" is LEGENDARY.1st Black woman to have a variety show #DeadpoolMovie #blackhistorymonth https:\xe2\x80\xa6'",pos,0
253,253,2/22/2016 15:16,"b'RT @theblerdgurl: .@LeslieUggams aka""Blind Al"" is LEGENDARY.1st Black woman to have a variety show #DeadpoolMovie #blackhistorymonth https:\xe2\x80\xa6'",pos,0
254,254,2/22/2016 15:16,"b""#Daredevil wasn't as bad as #greenlantern but, after seeing #DeadpoolMovie I would agree with this https://t.co/K7IywBOPWn""",pos,0
255,255,2/22/2016 15:15,b'https://t.co/KDJVUNcK7a @ginacarano w/ @MichelleCSmith_ @RorTio stunt doubles AngelDust &amp; Negasonic #DeadpoolMovie https://t.co/Kk0R5n0VNJ',pos,8
256,256,2/22/2016 15:14,b'RT @MaryumMalik_: @VancityReynolds Great job #DeadpoolMovie',pos,0
257,257,2/22/2016 15:13,b'Hi @VancityReynolds I looked #DeadpoolMovie well... Amazing hahahah and you are a good actor \xf0\x9f\x98\x89\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99',pos,1
258,258,2/22/2016 15:09,b'The dialogue in this movie was just like mine when I played with action figures as a kid. #DeadpoolMovie  https://t.co/7z9flKUVlZ',pos,1
259,259,2/22/2016 15:06,"b""RT @ThePlaylist: #DeadpoolMovie Writers Don't Want A Bigger Budget For The Sequel https://t.co/1uw5yfXRcf https://t.co/P9TfbKoJcu""",pos,0
260,260,2/22/2016 15:06,"b'RT @DinoMorea9: #DeadpoolMovie is just superb, must have been a riot writing this script...#Hilarious take on #SuperHeroes...'",pos,0
261,261,2/22/2016 15:04,b'RT @BBCLeeds: Popcorn time: film expert David @bfdcityoffilm #Oscar2016 #DeadpoolMovie #TheFinestHours @RadioAndrewE 3-3.45pm https://t.co/\xe2\x80\xa6',pos,0
262,262,2/22/2016 15:02,"b""RT @alixo320: #DeadpoolMovie officially destroys the weekend again and we're another day closer to #AMCConnections !""",pos,0
263,263,2/22/2016 15:02,b'RT @GidiHippie: Check out! Deadpool movie review https://t.co/xDh7wcflK5 #DeadpoolMovie #Marvel #MovieReview',pos,0
264,264,2/22/2016 15:02,b'RT @BBCLeeds: Popcorn time: film expert David @bfdcityoffilm #Oscar2016 #DeadpoolMovie #TheFinestHours @RadioAndrewE 3-3.45pm https://t.co/\xe2\x80\xa6',pos,0
265,265,2/22/2016 15:02,b'Popcorn time: film expert David @bfdcityoffilm #Oscar2016 #DeadpoolMovie #TheFinestHours @RadioAndrewE 3-3.45pm https://t.co/lTTJ80Esuj',pos,3
266,266,2/22/2016 15:01,"b'RT @DinoMorea9: #DeadpoolMovie is just superb, must have been a riot writing this script...#Hilarious take on #SuperHeroes...'",pos,0
267,267,2/22/2016 14:58,b'RT @long_dajanter: .@VancityReynolds playing with himself caught on camera #Deadpool #DeadpoolMovie https://t.co/FDHh5jsuwd',pos,0
268,268,2/22/2016 14:54,b'Portrait Deadpool - Ryan Reynolds @VancityReynolds @Marvel @MarvelSpain #deadpool #DeadpoolMovie #marvel #art #draw https://t.co/4ciyMmNq1e',nuetral,1
269,269,2/22/2016 14:51,"b'RT @ThePlaylist: Watch: ""Can Deadpool\'s success be copied?"" Panel Talk https://t.co/1uw5yfXRcf #DeadpoolMovie https://t.co/UNtFqAnmHn'",pos,0
270,270,2/22/2016 14:49,"b'RT @ItsNotRevenge: Honestly #Deadpool fans, WE ONLY NEED 1,700 signatures here!!\nhttps://t.co/EJrXUtiVnM\n#marvel #comics #DeadpoolMovie htt\xe2\x80\xa6'",pos,0
271,271,2/22/2016 14:45,b'RT @rasen963: Happy Valentine\xe2\x80\x99s Day!\nSit on this DEADPOOL XD\n#Deadpool #DeadpoolMovie #SpideyPool #Valentines https://t.co/yTHQq9Cg3y',pos,0
272,272,2/22/2016 14:45,"b'RT @ThePlaylist: Watch: ""Can Deadpool\'s success be copied?"" Panel Talk https://t.co/1uw5yfXRcf #DeadpoolMovie https://t.co/UNtFqAnmHn'",pos,0
273,273,2/22/2016 14:45,b'RT @Pr3vise: Watching Deadpool! #DeadpoolMovie \xf0\x9f\x91\x8d\xf0\x9f\x98\x8e\xf0\x9f\x98\x81 #Awesome',pos,0
274,274,2/22/2016 14:44,"b""@CineGripe we're not alone: https://t.co/HYDsccMj7G #DeadpoolMovie""",nuetral,1
275,275,2/22/2016 14:42,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
276,276,2/22/2016 14:42,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
277,277,2/22/2016 14:42,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
278,278,2/22/2016 14:41,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
279,279,2/22/2016 14:41,b'RT @unifyrr: How Deadpool The Movie Executed Digital Marketing to Perfection\nhttps://t.co/HmVKzauDok #DigitalMarketing #DeadpoolMovie #mark\xe2\x80\xa6',pos,0
280,280,2/22/2016 14:40,b'How Deadpool The Movie Executed Digital Marketing to Perfection\nhttps://t.co/HmVKzauDok #DigitalMarketing #DeadpoolMovie #marketing #unifyrr',pos,0
281,281,2/22/2016 14:39,b'Watching Deadpool! #DeadpoolMovie \xf0\x9f\x91\x8d\xf0\x9f\x98\x8e\xf0\x9f\x98\x81 #Awesome',pos,10
282,282,2/22/2016 14:37,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',pos,0
283,283,2/22/2016 14:28,b'RT @laugh_olivia: DEADPOOL \n\nhttps://t.co/Jpa6oNUApE.EVER.\n\n #\xf0\x9f\x92\x80\xf0\x9f\x92\xa9L #DeadpoolMovie https://t.co/Nsshd9WIzH',pos,0
284,284,2/22/2016 14:21,"b'RT @DinoMorea9: #DeadpoolMovie is just superb, must have been a riot writing this script...#Hilarious take on #SuperHeroes...'",pos,0
285,285,2/22/2016 14:21,"b'RT @DinoMorea9: #DeadpoolMovie is just superb, must have been a riot writing this script...#Hilarious take on #SuperHeroes...'",pos,0
286,286,2/22/2016 14:20,"b'#DeadpoolMovie is just superb, must have been a riot writing this script...#Hilarious take on #SuperHeroes...'",pos,19
287,287,2/22/2016 14:19,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
288,288,2/22/2016 14:18,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
289,289,2/22/2016 14:12,b'RT @LRNews: #DEADPOOL Takes the Number One Spot for a Second Weekend in a Row \xe2\x80\x94 https://t.co/GDjVzczqYy #DeadpoolMovie https://t.co/VtZQhab\xe2\x80\xa6',pos,0
290,290,2/22/2016 14:11,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',nuetral,0
291,291,2/22/2016 14:11,"b""RT @ThePlaylist: #DeadpoolMovie Writers Don't Want A Bigger Budget For The Sequel https://t.co/1uw5yfXRcf https://t.co/P9TfbKoJcu""",nuetral,0
292,292,2/22/2016 14:11,b'RT @ThePlaylist: Watch: #DeadpoolMovie VFX Reel https://t.co/1uw5yfXRcf https://t.co/OvdyD1imae',pos,0
293,293,2/22/2016 14:11,"b'RT @darthsean85: ""What\'s my name?"" \xf0\x9f\x98\x82 #Deadpool #DeadpoolMovie #WhatsMyName https://t.co/zNrXx2uh8y'",pos,0
294,294,2/22/2016 14:10,b'RT @ThePlaylist: Watch: Junkie XL Talks Making The #DeadpoolMovie Soundtrack https://t.co/1uw5yfXRcf https://t.co/BeVcL3dCMS',pos,0
295,295,2/22/2016 14:10,"b'Watch: ""Can Deadpool\'s success be copied?"" Panel Talk https://t.co/1uw5yfXRcf #DeadpoolMovie https://t.co/UNtFqAnmHn'",pos,1
296,296,2/22/2016 14:10,b'RT @LRNews: #DEADPOOL Takes the Number One Spot for a Second Weekend in a Row \xe2\x80\x94 https://t.co/GDjVzczqYy #DeadpoolMovie https://t.co/VtZQhab\xe2\x80\xa6',pos,0
297,297,2/22/2016 14:10,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',pos,0
298,298,2/22/2016 14:09,b'Watch: Junkie XL Talks Making The #DeadpoolMovie Soundtrack https://t.co/1uw5yfXRcf https://t.co/BeVcL3dCMS',nuetral,3
299,299,2/22/2016 14:09,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',pos,0
300,300,2/22/2016 14:09,b'Watch: #DeadpoolMovie VFX Reel https://t.co/1uw5yfXRcf https://t.co/OvdyD1imae',pos,6
301,301,2/22/2016 14:08,"b""#DeadpoolMovie Writers Don't Want A Bigger Budget For The Sequel https://t.co/1uw5yfXRcf https://t.co/P9TfbKoJcu""",pos,2
302,302,2/22/2016 14:07,b'RT @LRNews: #DEADPOOL Takes the Number One Spot for a Second Weekend in a Row \xe2\x80\x94 https://t.co/GDjVzczqYy #DeadpoolMovie https://t.co/VtZQhab\xe2\x80\xa6',pos,0
303,303,2/22/2016 14:07,b'#DEADPOOL Takes the Number One Spot for a Second Weekend in a Row \xe2\x80\x94 https://t.co/GDjVzczqYy #DeadpoolMovie https://t.co/VtZQhabZfZ',pos,5
304,304,2/22/2016 14:05,"b'Streaming later, but first a date with deadpool #DeadpoolMovie'",pos,1
305,305,2/22/2016 14:03,b'Wrote a love letter to #DeadpoolMovie. Take a minute to read this. https://t.co/uHnCi8h8Xj',pos,1
